Label,Text
1,tolong ada 2 wanita bertengkar dipinggir jalan salah satunya mendorong seorang ke arah jalan dan tiba-tiba ada motor yang menabraknya korban sudah dibawa kerumah sakit tapi pelaku yang mendorong wanita itu kabur dan belum ditemukan kami mohon kepada kemenppa untuk ikut mendampingi korban agar bisa mendapatkan haknya didepan hukum serta pemulihan psikologisnya
1,tolong ada keluarga korban yang mengeluhkan kasus anak mereka yang belum selesai selain itu anak mereka belum mendapatkan rehabilitasi mereka mengalami kecemasan berkepanjangan karena kasus ini saya harap kemenppa dapat melakukan sesuatu yang lebih baik agar mereka bisa mendapatkan haknya
1,tolong ada cewek cemburu sama saya dia ngancem saya mau mukulin saya sebenarnya saya ga terlalu peduli tapi saya takut kalau dia beneran mau melukai saya saya mau minta tolong sama kemenppa biar bisa ngurus kasus ini saya pikir dia perlu di periksa 
1,tolong ada anak yang tenggelam karena kecerobohan orang tuanya untung anak itu belum tenggelam dan bisa diselamatkan orang tuanya udah diapnggil polisi tapi lebih baik anak itu itu dijemput dan ditampung sementara biar ga trauma tolong ya dibantu 
1,tolong ada wanita kecewa yang memukuli anaknya hingga terluka parah  tolong cepat kirimkan bantuan medis ecewa usut kasus ini
1,tolong ada kecurigaan keluarga yang patut di tindak lanjuti keluarga sudah melapor atas tindak kekerasan yang dilakukan kepada putrinya tapi sudah lebih dari sebulan polisi belum mengatakan apapun sepertinya ada sesuatu yang menghambat peradilan korban mohon kemenppa mengirimkan bantuan untuk mengurus kasus ini
1,tolong tolong ada saudara saya yang menjadi korban keganasan buronan pelaku pembunuhan dia memperkosa saudara perempuan saya dan membawanya ke sebuah gudang  keluarga kami di teror dan dia mengancam akan membunuhnya tolong segera kirimkan bantuan untuk saudara kami kami sudah menghubungi polisi namun belum ada respon
1,tolong ada seorang warga desa yang masih kecil umurnya sekitar anak kelas 1 sd dia di culik saat desa kami berada di kegelapan karena listrik mati kami menemukannya disekitar lapangan bola ditengah desa kondisinya sudah tidak sadarkan diri dan banyak darah anak itu diperkosa dan juga dipukul dibagian kepala tolong segera kirim bantuan untuk mengatasi kasus ini dan juga mohon untuk mengirimkan ambulan
1,tolong ada seorang pria yang melakukan tindak kejahatan dengan melakukan begal payudara di siang hari di jalan pahwalan no 56 pria itu selalu bersepeda motor dan memakai helm warna biru sudah banyak yang menjadi korban  tolong segera usut kasus ini dan berikan hukuman yang setimpal bagi pelaku
1,tolong ada seorang anak geng motor yang bertindak kejam kepada pengendara wanita dia memukul dan menyabet lengan seorang wanita dengan samurai akhirnya wanita itu jatuh dan mengalami kecelakaan tolong segera kirimkan bantuan medis dan petugas untuk mengawal kasus ini kondisi korban saat ini berdarah sangat banyak tolong cepat kirim ambulan
1,tolong adik saya telah menjadi korban pemerkosaan ayah saya saat ini dia mengalami pendarahan  kejang dan tidak sadarkan diri saya sangat takut untuk keluar meminta pertolongan tolong segera kirimkan bantuan ke rumah saya
1,tolong segera usut kasus kekerasan anak pada tetangga kami terdapat kejanggalan yang menurut ibu korban perlu diusut ada beberapa luka lebam yang perlu dicek dan juga ayah dari korbanmenghilang saat hari kejadian ibu korban meminta kasus diusut dengan melibatkan ayah kandung korban tolong segera kirimkan petugas terkait untuk mendampingi ibu korban
1,tolong ada seorang pria yang tega berbuat keji terhadap anak berusia 7 tahun yang merupakan tetangga kami ia diperkosa dan dibawa ketempat yang sepi kami menemukannya setelah ada laporan keluarga bahwa anaknya hilang anak tersebut sudah ditemukan dikebun dekat sungai kondisi anak itu tidak sadarkan diri dan mengalami banyak pendarahan dikepalanya juga ada luka bekas pukulan benda tajam tolong segera kirimkan petugas untuk menyelidiki kasus ini
1,tolong ada kekacauan di depan pabrik tempat saya bekerja ini bermula ketika banyak pekerja wanita berdemo karena tidak mendapatkan upah lembur banyak wanita disana yang menjadi korban hingga ada yang pingsan tolong segera kirimkan petugas untuk mengurus kekacauan ini tolong lindungi hak buruh perempuan segera tolong segera kirimkan bantuan
1,saya kekejaman seorang anak sedang memukuli ibunya yang sudah jompo ibu itu sepertinya tidak bisa melakukan apa-apa selain menangis yang saya tau dia telah lumpuh dan hanya bisa berada di kursi roda anaknya selalu memrahi dan memukulnya setiap kali mandi saya pernah melihat ada luka lebam di sekujur tubuh ibu itu entah dia jatuh atau dipukuli tapi sepertinya lukanya parah  tolong segera kirimkan bantuan untuk menolong ibu itu sebelum lukanya parah
1,tolong terjadi kekeliruan dalam kasus penangkapan tersangka kasus kekerasan terhadap remaja di depok pelakunnya bukan teman kami orang lain yang mukanya mirip teman kami diperiksa untuk beberapa waktu dan tidak bisa masuk kerja oleh sebab itu dia dipecat tolong segera kirimkan bantuan hukum dan pendampingan kasus untuk teman saya 
1,tolong tetangga saya telah menerima tindak kekerasan  seorang pria parubaya telah memukulnya ketika dia sedang membantu orang tuanya di sawah pria itu hendak melecehkannya namun saya datang menghampirinya dan dia tidak jadi melakukannya teman saya terluka dibagian kepala dia menderita memar dibagian kepala dan mengalami trauma   tolong kemenppa untuk mengawal kasus teman saya agar dia bisa memperjuangkan haknya saya juga memohon agar teman saya diberi rehabilitasi untuk mengobati traumanya
1,tolong ada cowok keknya kesel banget sama cewenya terus dia main pukul pacaranya jatoh dan berdarah cowoknya mau kabur tapi udah ditangkep satpam cewenya ternyata jatuh trus pingan tolong ya kemenppa urus kasus ini biar korban bisa dapet keadilan
1,tolong ada kekhawatiran dari keluarga korban pelecehan seksual gadis usia 16 tahun oleh pria parubaya kemarin di jlakasia no 6mereka takut jika kasus putrinya tidak diusut karena tidak punya uang tolong kemenppa untuk bisa segera mengusut dan mendampingi kasus ini
1,ada kecelakaan anatar pemotor dengan seorang balita kejadian tersebut terjadi akibat kelalaian yang meninggalkann anaknya didepan rumah sendirian untuk mengambil makanan di dalam rumah  anak itu terluka parah dan sudah dibawa kerumah sakitorang tuanay juga sudah diamankan polisi  tolong kemenppa bisa mengurus dan mendampingi kasus ini dengan baik
1,tolong ada anak kecil kelaparan dia mengeluhkan sakit perut karena belum makan selama 3 hari dia juga memiki beberapa luka lebam ditubuhnyasepertinya ada seseorang yang memukuli dan menelantarkannya pak rt setempat sudah menampung anak ini sementara tolong kemenppa bisa menjemput dan memberikan perlindungan dan pertolongan untuk anak ini segera
1,tolong ada seorang wanita kelelahan karena ia berjalan ngesot kakinya luka parah wajahnya pun juga  sepertinya seseorang telak menyiksa dan menganiayanya kami telah berusaha membantu wanita itu sementara untuk makan tolong kemenppa segera mengirimkan petugas untuk membantu wanita ini sepertinya dia adalah korban kdrt yang berhasil kabur
1,tolong ada kelemahan dalam pengusutan kasus kekerasan yang menimpa kakak saya pihak kepolisian mengatakan belum ada kemajuan lagi setelah dilakukan penyelidikan  saya curiga karena sudah berjalan hampir 2 bulan tapi tidak ada kabar  tolong kemenppa segera mengusut dan mendampingi kasus kaka saya ini kami sangat membutuhkan pertolongan
1,tolong ada polisi telah keliru dalam menangkap tersangka tindak kekerasan terhadap ibu-ibu di mall tersangka itu bukan kakak perempuan saya bahkan kaka saya tidak di mall hari itu mungkin wajahnya mirip saja tapi polisi itu tetap ngotot dan menganggap pelakunya adalah kakak saya tolong ya kemenppa untuk bisa mendampingi kasus kaka saya ini agar cepat selesai
1,saya menerima keluhan dari seorang gadis dia adalah tetangga dekat kami dia mengeluh tubuhnya dan perutnya sering sakit setelah kami ajak ke dokter gadis itu bercerita telah diperkosa kakek nya jika tidak menurut maka akan dipukul dia hanya tinggal dengan kakeknya keluarga yang lain sudha tidak ada tolong kemenppa segera mengusut memberi pendampingan dan menampung gadis ini sepertinya dia trauma tapi hanya di tahan tolong untuk segera kirimkan petugas 
1,tolong wanita yang kelupaan meninggalkan anaknya sendirian di rumah anak itu sudah menangis sekitar 2 jam kami sudah mencoba mendobrak kamarnya ternyata dia memiliki banyak luka lebam  rumahnya berantakan  dan sepertinya dia belum makan pak rt sudah menampung anak ini unutk sementara  tolong segera kirimkan petugas untuk mengurus dan merawat anak ini dan juga tolong segera usut kasus ini sebelum makin parah
1,tolong ada ibu polisi yang menerima kemarahan seorang pengemudi dia tidak terima untuk ditilang karena tidak mematuhi prokes pria itu tiba-tiba menampar dan mendorong ibu polisi kami dari pihak kepolisian sudah menangkap pelaku namun korban memohon kemenppa untuk mendampingi dalam kasus ini
1,tolong nenek mengeluhkan kepala-sakit saya melihat ada luka memar dibeberap bagian tubuhnya sepertinya dia sudah dianiaya seseorang ketika saya tanya identitasnya dia tidak ingat dia hanyak ingat seseorang telah merebut tasnya tolong cepat kirimkan bantuan medis dan petugas untuk mengusust dan mendampingi kasus nenek ini
1,saya melihat kepicikan suami teman saya menyiksa teman saya dan anknyadia yang memukuli dan menyiksa keluarganya hingga terluka parah  pria itu juga merusak barang-barang disekitarnya teman saya dan anaknya kondisinya sangat parah  ada luka memar dan berdarah di bagian kepalanya tolong min segera kirimkan bantuan medis dan kawal kasus ini dengan baik keluarga korban mengharapkan keadilan yang terbaik bagi putrinya
1,tolong ada anak kecil keracunan makanan setelah di beri makan oleh tantenya anak itu sudah dilarikan ke rs orang tuanya tidak terima dan ingin menuntut tantenya tolong segera kirimkan bantuan untuk keluarga korban agar bisa memperjuangkan haknya
1,tolong saya melihat keraguan polisi dalam mengurus kasus kaka sayakaka saya menjadi korban pelecehan seksual oleh teman kerjanya saya merasa kasus ini tidak bisa dilanjutkan jika hanya dengan bantuan polisi sepertinya ada sesuatu diantara pelaku dan polisi tolong segera kirimkan bantuan untuk mengusut kasus kaka saya sampe tuntas saya tau kemenppa akan membantu memperjuangkan hak kaka saya
1,tolong ada wanita yang dipukul suaminya dengan benda keras hingga terluka parah wanita itu berlari keluar rumah sambil tergesa-gesa kepalanya penuh darah dai meminta perlindungan warga setempat untuk menampungnya kami sudah mengantarkan wanita itu ke rs polisi juga sudah mengamankan suaminya tolong kemenppa dampingi korban untuk menghadapi kasus ini dan berikan dukungan untuk memperoleh haknya
1,tolong ada seorang ibu yang keras hati setiap hari anaknya dipukuli dengan sapu dan ia terluka parah banyak luka memar di bagian tubuhnya kami sudah melaporkan kasus ini ke polisi 2 hari yang lalu tapi belum ada tindakan tolong kemenppa segera kirimkan bantuan untuk anak itu sebelum lukanya makin parah dari raut wajahnya anak itu mengalami trauma
1,tolong ada wanita keras kepala yang memukuli seorang nenek didepan rumahnya nenek itu tampak pasrah dan tidak bisa melawan karena ia sedang sakit saya tidak tau siapa wanita itu tapi sepertinya anak atau pembantu si nenek  tolong segera kirimkan bantuan untuk nenek itu sebelum dia terluka lebih parah
1,tolong tetangga kami menjadi korban pelecehan seksual mereka takut kasus anaknya tidak diurus dengan baik karena dia orang kere tolong segera kemenppa mengirimkan petugas untuk mendampingi pihak keluarga dalam memperjuangkan hak putrinya
1,min tolong ini dirumah temen aku lagi ada keributan katanya temenku mau dinikahin sama om-om gitu temenku bilang gamau eh malah dipukulin sama ayah ibunya tolong min cepetan kirim petugas buat bantu temenku ini dia ni masih 16 tahun lho mas udah mau dinikahin :(
1,tolong min ini ada kerusuhan di lobi hotel panama katanya ada resepsionis yang dipukul sama pengunjung hotel karena lama banget nunggunya resepsionisnya sekarang pingsan dan udah dibawa ke rs si pelaku ini lagi di tahan sama polisi tolong ya min kirim petugas buat ngawal mbanya di pengadilan
1,min ini ada anak kecil disiksa ibunya ampe berdarah -darah katanya ibunya kesal anaknya gamau makan cepet  tolong banget min buruan kirim petugas buat ngurus anak ini dia ga bisa tinggal sama ibunya sementara waktu takut banget nanti malah disiksa lagi
1,min ini ada keluarga temen aku minta tolong katanya mereka sulit mendapatkan pengacara buat kasus anaknya dan mereka jujur ga begitu tau soal hukum jadi temen aku tuh korban pelecehan seksual min kasusnya udah sebulan yang lalu tapi masih mangkrak tolong ya min cepetan kirim petugas buat bantu keluarga temen aku  makasih min
1,min ini ada anak tetangga aku ketakutan buat pulang kerumah katanya ibunya lagi dipukulin ayahnya si anak juga udah dipukulin bapaknya ampe berdarah tangannya ini kdrtnya udahparah banget min tolong ya cepetan kirim bantuan buat adek ini  min makasih
1,tolong min aku punya temen dia emnag punya keterbelakangan mental tapi dia tuh dipaksa sekolah ke sekolah umum  aku kasihan sama dia tiap hari dipukulin karena nilainya jeblok  ortu aku dah pernah ngasih tau kalo baiknya disekolahin disekolah khusus tapi ortunya malah ga terima dikira ngatain tolong banget ya min cepetan kirim petugas buat edukasi ortunya biar paham dan tolong juga min tampung dulu temenku ini keknya dia trauma banget 
1,min ini ada ibu ibu keterlaluan banget masa anaknya masih bayi diajak ke bioskop coba mana pihak bioskopnya diem aja lagian bayi masih merah dibawa ke bioskop nangis mulu ganggu yang lain juga aku kasian si anak itu pasti telinganya sakit tolong ya min kasus kaya gini banyak banget tapi masih banyak kejadian tolong min kirim petugas buat usut kasus kek gini sampe selesai
1,tolong ada seorang wanita yang menjadi korban pelecehan seksual akibat ketidakmampuan kepolisian dalam menangkap buronan pembunuh berencana untungnya wanita itu bisa diselamatkan namun kondisinya masih kritis kami mohon kepada kemenppa untuk bisa mengurus kasus ini dengan baik dan benar agar korban bisa mendapatkan hak nya
1,saya melihat ketidakpedulian seorang ibu yang tega menelantarkan anaknya yang masih bayi dipos kamling desa ibu itu terekam cctv dan saat ini sedang dalam penyelidikan tolong kemenppa segera mengirim bantuan untuk menjemput dan mengurus anak ini
1,tolong sepertinya paman saya cabulsaya merasa ketidaksopanan dia melihat saya terus menerus dia selalu melontarkan hal-hal berbau seksual sepertinya ada yang aneh dengan dia saya tidak terima dengan perlakuan dia tolong kemenppa untuk mengurus kasus saya saya sangat ketakutan dan tidak ingin bertemu dengannya lagi
1,akibat ketidaktahuan tetangga kami anaknya tenggelam di dasar kolam ikan milik warga desa orang tuanya mengaku bahwa anaknya diajak anak kami untuk pergi ke kolam itu kami sudah menanyai anak kami dia tidak mendorong temannya ke kolam tapi dia melompat dan masuk ke kolam itu sendirian tolong kami sangat takut mereka menuduh anak kami sebagai pelakunya kami punya bukti cctv  bahwa anak kami diam saja tapi mereka masih menyimpan rasa dendam tolong kemenppa untuk melindungi hak anak saya anak saya juga sepertinya trauma
1,min ada wanita kewalahan karena anaknya banyak terus pas diang hari ada anaknya yang udah bisa jalan keluar dari gerbang dan ketabrak kami sudha pernah saran agar punya pembantu tapi dia tidak mau tolong min kirimkan bantuan buat ngurus kasus ini agar si anak mendapatkan haknya
1,tolong ada wanita korban begal payudara menangis terisak dipinggir jalan dia seperti orang linglung dan tubuhnya lemas seperti orang trauma berat tolong ya min segera kirimkan bantuan untuk mendampingi wanita itu
1,tolong ada seorang anak bajunya kotor dia terluka parah dibagian tangan dan wajahnyakami udah coba nolong tapi anak itu gamau ngaku siapa yang mukulin  tolong kirimin bantuan medis dan psikiater buat anak ini sepertinya dia trauma berat
1,tolong min tetangga aku punya penyakit kronis gitu dia masih remaja terus sama bapaknya dipukulin mulu tiap hari  gatau karena apa tapi tiap main dia babak belur kalo aku liat dari matanya dia kaya trauma banget mau tidur disini pasti ga boleh juga tolong ya min cepetan usut kasus ini takut banget temenku ntar makin gila oh iya ibunya udah ga ada dia cuma tinggal sama ayahnya
1,tolong min ada ibu-ibu babak belur karena abis dipukul suaminya kuat banget si ibu sampe jatuh dan ga bisa berdiri muka ibunya memar gitu sama telinganya berdarah tolong ya min cepetan irim bantuan apapun buat nolong ibunya keknya ini kasus kdrt min
1,halo min aku mau minta tolong biar kemenppa mau ngurusin kasus sodaraku yang jadi korban pemerkosaan keluarganya kuatir banget kasusnya mandek karena ga punya uang banyak tolong ya min kirim petugas buat bantu kasus sodaraku aka tau kemenppa itu keren kok bisa melayani masyarakat dengan baik makasih min
1,tolong ada wanita kurang ajar sama ibunya tiap hari dipukulin pake tongkat kayu ibunya udah lumpuh dan cuma bisa diladeni terus setiap harinya kami udah ngasih saran kalo gamau ngurusin pake aja pembantu eh gamau tapi malah mukulin ibunya ibunya udah jompo ga bisa lawan tolong ya min cepetan kirim bantuan buat ibu itu biar ga makin parah lukanya
1,min ini aku ketemu anak kurang sehat gitu bajunya kotor trus banyak luka ditangan sama wajahnya aku dah coba tanyain di kenapa tapi dia ga ngaku keknya di telantarin ortunya trus ikutan ngamen gitu yang aku tau biasanya mereka harus menuhin target kalo ga ntar dipukulin tolong ya min cepetan kirim bantuan dan tampung anak ini akau tungguin sampe petugas nyampe ya
1,tolong min ada siswa kami seorang piatu dia saat ini cuma tinggal sama bapaknya selama 3 bulan ini kami pantau dia makin kurus dan ada banyak luka memar ditangan dan wajahnya tiap di wawancara dia bilang jatuh  tapi keknya bukan kaya ada yang mukulin dengan sengaja kami juga udah manggil ayahnya katanya tidak papa kami curiga min keknya anak itu jadi korban kekerasan ortunya tolong ya min segera kirimkan bantuan untuk anak ini biar ga makin parah saya liat dari matanya dia udah trauma
1,tolong ini ada anak kecil penampilannya kusut dia menangis dan berusaha meminta tolong katanya ibunya sedang dipukuli dirumahnya anak itu tidak bisa diajak ngobrol lebih lanjut karena masih kecil dan ga paham tolong min segera kirimkan bantuan ke alamat yang udah aku kirim  tolong ya cepetan keburu ibunya parah
1,tolong ini ada kejadian ortunya sibuk ngurusin hewan peliaraan lalai sama anaknya yang lari ke jalan anaknya ketabrak motorkondisi anaknya luka parah dan udah dibawa je rs  orang tuanya sudah diperiksa polisi tolong ya min kasih pelajaran buat orang tua si anak biar ga kejadian lagi yang begini kasian anaknya
1,tolong ada seorang pria sengaja menabrak motor wanita itu kemudian dia mencoba menolongnya namun malah mencopet kemudian wanita itu melawan dan malah dipukul kondisinya sangat parah dan penuh luka tolong segera bantu korabn dan tangkap pelaku
1,min ini ada cewe jadi korban pelecehan seksual di gang mangga  mbanya bilang tadi abis dipukulin sampe lebam lebam terus diperkosa  udah sekiatar satu jam mba nya disini dan banyak pendarahan tolong ya min cepetan kirm bantuan
1,min aku barusan ketemu anak tubuhnya luka luka gitu ada yang lebam ada yang lecet dia polos banget aku tanyain katanya habis dipukulin ayahnya setauku ibunya udah ga ada dan Cuma tinggal sama ayahnya tolong min cepet jemput anak ini keknya dia ga bisa tinggal lagi sama ayahnya takut makin parah lukanya
1,min tolong cepetan kirim bantuan  tadi aku denger ada suara ledakan dirumah tetangga kami setauku tiap pagi sampe siang Cuma ada anaknya dirumah karena ibunya kerja dan ayahnya udah meninggal tolong ya min cepetan kirim bantuan 
1,tolong min temen aku cerita katanya ortunya berantem terus ayahnya galah banget suka mukulin ibunya pake sapu temen aku katanya mau bunuh diri karena udah lelah banget tiap pulang ke rumah tolong ya min cepetan kirimin bantuan psikiater atau apapun buat bantu temen aku sama petugas juga buat ngurus kdrt ortunya  makasih min
1,min ini aku ketemu mba-mba pingsan dia berdarah banyak banget dan kondisinya lemah kayanya dia korban copet sama pemerkosaan min  tolong min cepetan kirim bantuan untuk mbanya sebelum makin parah
1,tolong ada seorang gadis terduduk lemas diujung lapangan  kami menghampirinya dan melihat dia mengalami pendarahan dan luka yang cukup parah dibagian perutnya sepertinya dia adalah korban pelecehan dan penusukan  tolong cepat kirimkan bantuan medis kondisinya sudah sangat parah tolong juga untuk mengusust kasus ini denganbaik
1,tolong ada wanita sangat lesu mukanya pucat dan saya melihat ada darah diperutnya sepertinya kondisinya sangat tidak baik setau saya dia tinggal bersama suami keduanya dia berusaha keluar rumah dengan ngesot dan meminta pertolongan sepertinya telah terjadi kdrt di rumahnya tolong cepat kirimkan bantuan medis dan petugas untuk mengusut kasus kdrt ini semoga korban bisa menerima hak nya 
1,tolong ada seorang anak mukanya sangat letih pakaiannya kotor dia berlari membawa adik kecilnya yang berdarah dia mengatakan adiknya telah dipukul oleh orang tuanya kami sudah mengantarkan anak itu ke rs  tolong cepat kirimkan bantuan untuk kasus kekerasan ini
1,tolong tadi saya papasan sama ibu bapak dan anak anaknya berumur sekitar 15 th ada luka memar diwajah dan tangannya kami bertanya pada orang tuanya katanya anak itu terjatuh akibat bermaintapi sepertinya ada yang memukuli anak itu hingga terluka parah  tolong cepat kirimkan selidiki kasus ini
1,tolong ada wanita dengan luka bakar serius meminta pertolongan karena suaminya mengejarnyadia meminta pertolongan agar anaknya diselamatkan dan suaminya bisa di penjara sepertinya ini kasus kdrt tolong petugas kemenppa untuk membantu wanita itu mendapatkan haknya dan diberi fasilitas pemulihan trauma
1,tolong ada anak dengan luka lecet di tangan dan wajahnya dia mengatakan sudah diseret orang tua angkatnya anak itu menangis kesakitan dan meminta tolong agar diantar ke rs dia juga meminta agar diantar ke kemenppa  untuk mendapatkan perlindungan mohon segera ditindak
1,tolong ada ibu-ibu yang sudah lumpuh dipukuli dan dianiaya oleh anaknya Dia terluka parah banyak memar ditangan kepala dan kakinya anknya mengatakan hal ituvdilakukannya agar ibunya mau latihan berjalan tapi sepertinya terlalu parah  tolong cepat kirimkan bantuan medis dan petugas untuk menangani kasus ibu itu
1,saya menemukan seorang wanita pakaiannya lusush dan tak sadarkan diri  saya lihat dia mengalami pendarahan dan perutnya juga berdarah sepertinya dia telah menjadi korban kekerasan dan pelecehan seksual yang dibuang di tempat sepi tolong segera kirimkan bantuan medis dan petugas untuk mengurus kasus ini
1,saya melihat tetangga saya mabuk dan pagi-pagi pulang kerumah beberapa saat kemudian terdengar suara jeritan dan tangisan perempuan sepertinya dia sedang menyiksa dan memukuli istri dan anaknya kami sudah melapor polisi namun belum ada respontolong cepat kirimkan bantuan medis dan urus kasusu ini dengan baik
1,tolong didaerah kami ada sekelompok mafia yang dicurigai menjadi agen pendualan anak dibawah umur untuk budak sexmafia ini sudah pindah kesini sekitar 1 bulan yang lalu pernah saya dan teman saya memergoki bangunan itu dan melihat ada banyak anak gadis di bekap dan di suruh jalan ke mobil tolong segera urus kasus ini sebelum banyak korban berjatuhan
1,tolong ada seorang ibu kena pukul suaminya karena sudah main mata dengan orang di mall suaminya memukuli dan menamparnya berkali-kali ibu itu terluka dibagian wajah dan memar ibu itu tidak terima dan melapor kepada kepolisian tolong segera kirimkan bantuan hukum dan fasilitas rehabilitasi untuk traumanya 
1,tolong ayah saya main perempuan dan ibu saya di siksa hampir setiap hari ayah selalu pulang telat dan tiap hari mabuk dan marah-marah saya sangat takut ibu saya akan gila dan terluka makin parah tolong kemenppa segera membantu ibu saya dalam kasus ini dan segera selesaikan masalah ini
1,tolong ada seorang pria yang menerima makian ibu-ibu pria itu tidak terima dan memukul ibu yang telah mengoloknya si ibu jatuh dan berdarah dibagian mukatolong segera kirimkan bantuan medis dan batuan petugas untuk mengurus kasus ibu ini
1,tolong ada ibu-ibu yang makin brutal mukulin anaknya padahal masih bayi anak itu kalo diajakin main diem aja kaya ga punya daya keknya dia lagi mendem sakit atau nahan sakit padahal temen seusianya suka lari-larian anak itu udah sekitar sebulan main dalam kondisi begini tolong min cepetan  kirim bantuan untuk meriksa kasus ini biar anaknya ga makin parah
1,min ada nenek-nenek malang yang abis dipukuli terus dibuang deket tpa kondisinya parah bgt min lebam-lebam gitu  tolong dong min cepetan kirim bantuan buat nampung nenek ini
1,jadi min aku tadi liat ada bapak bapak marah ke anaknya yang masih umur sekitar 3 tahun dia dipukulin sama di slomot rokok gitu min trus kan adeknya nangis eh malah dipukul lagi sampe anaknya pingsan banyak orang yang ngeliat tapi ga peduli aku mau nolongin tapi takut min dia tetanggaku udah aku kirim alamatnya dimana tolong ya min segera diurus kasusnya takut banget nanti anaknya lebih parah lagi
1,min ada ibu-ibu marah-marah gitu ke mba-mba kasir katanya bayarnya ga sesuai sama itungan diskon dia  eh terus dia mukul mba kasir ampe jatoh mba nya luka memar gitu di wajah terus si ibu main kabur tapi udah ditangkep satpam min tolong ya min kirimin petugas buat ngusut kasu ini jangan ampe lolos
1,min tolong tetangga saya dia masih kecil kan terus bilang kalo dirumahnya lagi ada masalah bapak ibunya berantem si ibu dipukulin ampe pingsan katanya terus dia kabur ke sini tolong ya min buruan kirim bantuan medis sama petugas buat ngurus kasus ini kasian anaknya trauma banget
1,tolong min barusan aku liat cewe dia diem aja badannya banyak darahnya aku gatau dia mati atau engga ga berani ngecek sama tadi liat bajunya kebuka dan pendarahan keknya dia korban pemerkosaan min tolong ya min cepetan kirim bantuan medis dan petugas buat ngurusin kasus ini takut banget cewenya keburu parah
1,min tadi ada anak minta tolong ke saya megap-megap  gitu napasnya kek dikejar-kejar orang trus aku tanyain katanya ibunya lagi dipukulin orang sama mau diperkosa si adek ini lupa tempatnya dimana tolong ya min cepetan kirim bantuan apapun buat nyelametin ibunya  cepet ya keburu kenapa-kenapa nanti
1,tolong ada ibu-ibu melampiaskan amarahnya ke anaknya yang masih kecil anaknya ga bisa jadi juara 1 terus dipukulin ampe babak belur ngeri banget min cepetan ya min kirim bantuan apapun buat ngelindungin anaknya kasian banget dia kalo harus tinggal sama ibunya
1,tolong ada seorang pria yang melecehkan gadis remaja murid tpa pria itu dikenal sebagai guru ngaji yang ramah dan santunkejadian ini terjadi seminggu yang lalu tapi korabn baru ma mengaku hari ini dia bercerita di ajak ke ruang marbot untuk diberi uang dan pakaian tapi ternyata dia dipukul dan diperkosananak itu sekarang sudah dirawat dan masih trauma berat  tolong segera kirimkan bantuan psikologi untuk gadis itu
1,tolong ada wanita ibu-ibu tangannya melepuh dia bilang habis disiram air panas suaminya  sudah beberapa kali ibu itu disiksa dan dianiaya sepertinya ibu itu menjadi korban kdrt tolong cepat segera kirimkan petugas untuk mendampingi ibu ini
1,tolong ada seorang ibu yang tega melukai anaknya dengan pisau sepertinya dia sudah gila  anaknya sangat ketakutan dan berlari ke rumah kami kondisinya berdarah dan terus menangis tolong kirimkan bantuan untuk anak ini
1,tolong ada seorang pria yang memaksa teman saya untuk membuka bajunya sepertinya dia akan melakukan pelecehan seksual teman saya ditarik dan dibawa keruang sempit saya ingin menolong tapi takut tolong segera kirim bantuan ke alamat ini
1,tolong ada tetangga saya korban kdrt sepertinya banyak luka memar di tubuhnya dia bilang tidak berani melapor karena takut dicerai tapi setiap hari terus disiksa dan terluka tolong segera kirim bantuan
1,tolong ada pria yang sedang memarahi seorang perempuan lalu dia memukulnya dan perempuan itu jatuh kondisinya sangat tidak bagus saya tidak berani menolong karena nanti takut dipukul tolong bantu wanita itu segera  
1,tolong ada seorang pria anaknya dia terus memukul dan menyeret anaknya yang menangis adik itu berdarah dibagian kaki sepertinya sangat parah tolong segera kirimkan bantuan
1,tolong ada kakak adik perempuan mereka sepertinya saling membenci yang satu mulai memukul dan mendorong lainnya ada yang terluka dibeberapa bagian tubuhnya kami ingin membantu tapi takut tolong kirimkan bantuannya segera
1,tolong ada laki-laki yang sudah melukai teman wanita kami kami adalah saksinya dia dipukul dan di aniaya ketika kami memanggil satpam dia memberontak dan mengancam membunuh teman kami tolong segera kirimkan bantuan ke alamat ini
1,tolong ada warga desa yang dianiaya oleh laki-laki kampung sebelah gadis itu dipukul dan dilecehkan disebuah kuburan ada banyak luka di tangan dan pahanya yang kami kenal adalah laki-laki itu pernah membunuh dan sudah dibebaskan mohon segera kirimkan bantuan dan mengurus kasus ini agar tidak ada korban lagi
1,tolong teman saya dipukuli oleh orang yang tidak dikenal di depan bank kondisnya berdarah sangat banyak dan saya khawatir akan memburuk tolong segera kirimkan bantuan medis dan juga aparat polisi untuk mengusut kasus ini
1,tolong saya menemukan seorang anak kecil dengan luka di tangan dan kaki yang membusuk dia sangat lemas dan tidak ingin berbicara sepertinya dia adalah anak korban kekerasan yang berhasil kabur saat ini anak itu berada di masjid jami dan sedang diberi makan oleh warga setempat tolong segera kirimkan bantuan dan mengurus kasus ini
1,tolong ada seorang pria mengendarai motor dan menggunakan helm melakukan aksi memeras payudara seorang wanita di jalan anggrek nomor 5 saya melihatnya dengan mata kapala namun saya tidak melihat nopolnya wanita itu sekarang jatuh dan trauma saya berusaha menolongnya membawa ketempat aman mohon segera kirimkan petugas kesini
